2441448.7,11.2,,,Vis.,HOW,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441450.7,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441454.7,11.3,,,Vis.,HOW,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441459.7,11.5,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441461.6,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441462.6,11.3,,,Vis.,HOW,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441464.7,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441466.7,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441468.4,11.2,,,Vis.,HOW,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441471.7,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441498.47,10.9,,,Vis.,HOW,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441514.6,11.5,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441521.6,11.2,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441526.6,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441549.6,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441564.7,11.3,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441567.6,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441570.6,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441576.6,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441583.6,11.2,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441592.6,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441606.5,11.5,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441608.6,11.2,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441616.5,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441619.43,11.2,,,Vis.,HOW,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441621.6,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441625.6,10.9,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441632.5,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441642.6,11.3,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441643.5,11.8,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441646.6,10.9,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441651.6,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441659.5,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441669.5,11.3,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441680.5,10.9,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441684.5,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441689.5,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441703.5,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441766.7,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441836.6,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441870.7,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441876.6,10.9,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441880.6,10.9,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441887.6,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441894.6,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441895.7,11.8,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441899.7,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441915.7,11.7,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441935.6,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441938.6,11.6,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441964.5,11.7,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441970.5,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441977.5,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441979.6,11.6,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441983.6,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2441988.6,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442010.6,11.2,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442010.6,10.9,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442018.6,11.2,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442019.5,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442039.5,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442060.5,11.2,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442151.0,11.1,,,Vis.,BUO,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442167.8,11.3,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442182.7,11.2,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442239.7,11.6,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442240.5,11.2,,,Vis.,HUR,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442245.6,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442249.6,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442251.6,11.6,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442260.6,11.2,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442262.42,10.9,,,Vis.,HUR,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442267.6,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442271.6,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442275.6,11.2,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442285.6,11.3,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442295.6,11.5,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442304.34,11.4,,,Vis.,HUR,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442306.6,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442314.6,11.3,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442320.5,11.2,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442323.6,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442325.6,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442329.5,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442333.4,11.2,,,Vis.,HUR,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442334.5,11.6,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442343.5,11.5,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442348.6,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442350.33,10.9,,,Vis.,HUR,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442354.5,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442360.6,11.6,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442360.6,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442361.47,11.1,,,Vis.,HUR,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442365.5,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442368.5,11.2,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442370.6,11.6,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442375.5,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442388.5,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442396.5,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442400.5,11.5,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442404.29,10.9,,,Vis.,HUR,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442404.5,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442415.3,11.3,,,Vis.,POK,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442417.5,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442429.28,11.2,,,Vis.,POK,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442445.29,11.1,,,Vis.,POK,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442532.53,11.0,,,Vis.,POK,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442534.53,10.9,,,Vis.,POK,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442543.7,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442549.52,11.1,,,Vis.,POK,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442570.54,11.0,,,Vis.,POK,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442577.6,11.2,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442594.7,11.2,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442596.6,11.2,,,Vis.,BRJ,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442599.6,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442610.51,11.1,,,Vis.,POK,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442612.7,11.1,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
2442621.6,11.0,,,Vis.,LX,,,,,,,,V,,,,V482 CYG,,STD,,,,
